  0.0, 23.6, 23.5, 23.2, 23.4,  22.7, 63.0, 15.3 
  1.2, 23.6, 23.5, 23.2, 23.4,  22.7, 61.0, 14.8 
  2.1, 23.6, 23.5, 23.2, 23.5,  22.7, 61.0, 14.8 
  3.0, 23.6, 23.5, 23.2, 23.5,  22.7, 62.0, 15.1 
  4.0, 23.6, 23.6, 23.2, 23.5,  22.7, 60.0, 14.6 
  4.9, 23.6, 23.6, 23.2, 23.5,  22.7,  0.0, 14.6 
  5.8, 23.6, 23.5, 23.2, 23.7,  22.8, 60.0, 14.6 
  6.7, 23.6, 23.5, 23.2, 23.6,  22.7,  0.0, 14.6 
  7.7, 23.6, 23.6, 23.2, 23.6,  22.8, 60.0, 14.6 
  8.6, 23.6, 23.6, 23.2, 23.6,  22.8, 60.0, 14.6 
  9.5, 23.5, 23.6, 23.2, 23.6,  22.9, 60.0, 14.7 
 10.5, 23.6, 23.6, 23.2, 23.5,  22.9, 60.0, 14.7 
 11.4, 23.6, 23.6, 23.2, 23.6,  23.0, 60.0, 14.8 
 12.3, 23.6, 23.6, 23.2, 23.6,  23.0,  0.0, 14.8 
 13.2, 23.6, 23.6, 23.2, 23.6,  23.0,  0.0, 14.8 
 14.1, 23.7, 23.7, 23.3, 23.7,  23.0,  0.0, 14.8 
 15.1, 23.7, 23.6, 23.2, 23.6,  22.9, 60.0, 14.8 
 16.0, 23.7, 23.7, 23.3, 23.7,  23.1, 60.0, 14.9 
 17.2, 23.7, 23.6, 23.2, 23.6,  23.0, 60.0, 14.8 
 18.1, 23.7, 23.7, 23.3, 23.7,  23.0, 60.0, 14.8 
 19.1, 23.7, 23.7, 23.2, 23.6,  23.0, 60.0, 14.8 
 20.0, 23.7, 23.7, 23.2, 23.5,  23.0, 60.0, 14.8 
 20.9, 23.6, 23.6, 23.2, 23.5,  22.9, 60.0, 14.7 
 21.8, 23.7, 23.7, 23.2, 23.5,  22.9, 60.0, 14.7 
 22.7, 23.7, 23.6, 23.3, 23.5,  22.9, 60.0, 14.7 
 23.6, 23.7, 23.6, 23.3, 23.5,  22.9, 60.0, 14.7 
 24.6, 23.6, 23.6, 23.3, 23.5,  22.8, 60.0, 14.6 
 25.5, 23.6, 23.5, 23.2, 23.4,  22.8,  0.0, 14.6 
 26.4, 23.6, 23.6, 23.2, 23.4,  22.8,  0.0, 14.6 
 27.3, 23.6, 23.5, 23.2, 23.5,  22.8, 60.0, 14.6 
 28.2, 23.7, 23.7, 23.4, 23.7,  23.0, 60.0, 14.8 
 29.1, 23.6, 23.6, 23.3, 23.5,  22.8, 60.0, 14.6 
 30.0, 23.6, 23.6, 23.3, 23.5,  22.8, 60.0, 14.6 
 30.9, 23.6, 23.6, 23.3, 23.5,  22.8,  0.0, 14.6 
 31.8, 23.6, 23.6, 23.3, 23.5,  22.8, 60.0, 14.6 
 32.7, 23.6, 23.5, 23.2, 23.5,  22.8, 60.0, 14.6 
 33.7, 23.7, 23.7, 23.4, 23.7,  23.0, 60.0, 14.8 
 34.6, 23.6, 23.5, 23.2, 23.5,  22.8, 61.0, 14.9 
 35.4, 23.5, 23.5, 23.2, 23.5,  22.8,  0.0, 14.9 
 36.3, 23.6, 23.4, 23.2, 23.4,  22.9, 60.0, 14.7 
 37.1, 23.6, 23.5, 23.3, 23.5,  23.0, 60.0, 14.8 
 38.0, 23.6, 23.5, 23.3, 23.5,  22.9,  0.0, 14.8 
 38.9, 23.7, 23.6, 23.4, 23.6,  23.0, 60.0, 14.8 
 39.7, 23.6, 23.5, 23.2, 23.5,  22.9,  0.0, 14.8 
 40.6, 23.7, 23.6, 23.3, 23.6,  23.0, 60.0, 14.8 
 41.5, 23.6, 23.5, 23.2, 23.5,  23.0, 60.0, 14.8 
 42.3, 23.6, 23.5, 23.2, 23.5,  22.9, 61.0, 15.0 
 43.2, 23.6, 23.5, 23.2, 23.5,  23.0, 61.0, 15.0 
 44.1, 23.6, 23.5, 23.2, 23.5,  22.9, 60.0, 14.7 
 44.9, 23.6, 23.5, 23.2, 23.5,  22.9, 61.0, 15.0 
 45.8, 23.7, 23.5, 23.2, 23.5,  22.9, 61.0, 15.0 
 46.7, 23.6, 23.5, 23.2, 23.5,  22.8,  0.0, 15.0 
 47.6, 23.6, 23.5, 23.2, 23.5,  22.8, 60.0, 14.6 
 48.5, 23.6, 23.5, 23.2, 23.6,  22.8, 61.0, 14.9 
 49.5, 23.6, 23.5, 23.2, 23.6,  22.8, 60.0, 14.6 
 50.4, 23.6, 23.5, 23.2, 23.6,  22.8, 61.0, 14.9 
 51.4, 23.6, 23.5, 23.2, 23.6,  22.7, 61.0, 14.8 
 52.3, 23.7, 23.6, 23.3, 23.7,  22.8, 61.0, 14.9 
 53.2, 23.6, 23.4, 23.2, 23.6,  22.8, 61.0, 14.9 
 54.2, 23.7, 23.5, 23.2, 23.7,  22.9,  0.0, 14.9 
 55.1, 23.6, 23.5, 23.3, 23.6,  22.9, 60.0, 14.7 
