  0.0,-16.8,-16.8,-15.7,-16.3, -13.7, 46.0,-22.8 
  1.1,-16.7,-16.7,-15.6,-16.1, -13.6,  0.0,-22.8 
  2.2,-16.7,-16.7,-15.6,-16.2, -13.6, 69.0,-18.0 
  3.3,-16.7,-16.7,-15.6,-16.1, -13.6, 69.0,-18.0 
  4.4,-16.7,-16.7,-15.6,-16.1, -13.6, 68.0,-18.2 
  5.6,-16.7,-16.7,-15.6,-16.1, -13.6, 68.0,-18.2 
  6.7,-16.7,-16.7,-15.6,-16.1, -13.6, 68.0,-18.2 
  7.8,-16.7,-16.7,-15.6,-16.1, -13.6, 68.0,-18.2 
  8.9,-16.7,-16.7,-15.6,-16.1, -13.6, 68.0,-18.2 
 10.0,-16.7,-16.7,-15.6,-16.1, -13.6,  0.0,-18.2 
 11.1,-16.7,-16.7,-15.6,-16.1, -13.6,  0.0,-18.2 
 12.3,-16.7,-16.7,-15.6,-16.1, -13.5, 67.0,-18.3 
 13.4,-16.7,-16.7,-15.6,-16.1, -13.6,  0.0,-18.3 
 14.5,-16.7,-16.7,-15.6,-16.1, -13.6, 67.0,-18.4 
 15.6,-16.7,-16.7,-15.6,-16.1, -13.6,  0.0,-18.4 
 16.7,-16.7,-16.7,-15.6,-16.1, -13.6,  0.0,-18.4 
 17.8,-16.7,-16.7,-15.6,-16.1, -13.6,  0.0,-18.4 
 19.0,-16.7,-16.7,-15.6,-16.1, -13.6,  0.0,-18.4 
 20.1,-16.7,-16.7,-15.6,-16.1, -13.6, 67.0,-18.4 
 21.2,-16.7,-16.7,-15.6,-16.1, -13.6, 67.0,-18.4 
 22.3,-16.7,-16.7,-15.6,-16.1, -13.6, 67.0,-18.4 
 23.4,-16.7,-16.7,-15.6,-16.0, -13.6, 67.0,-18.4 
 24.5,-16.7,-16.7,-15.6,-16.1, -13.6, 67.0,-18.4 
 25.7,-16.7,-16.7,-15.6,-16.0, -13.5, 67.0,-18.3 
 26.8,-16.7,-16.7,-15.5,-16.0, -13.5, 67.0,-18.3 
 27.9,-16.7,-16.7,-15.5,-16.0, -13.5, 67.0,-18.3 
 29.0,-16.7,-16.7,-15.5,-16.0, -13.6,  0.0,-18.3 
 30.1,-16.7,-16.7,-15.5,-16.0, -13.5,  0.0,-18.3 
 31.3,-16.7,-16.7,-15.5,-16.0, -13.5, 67.0,-18.3 
 32.4,-16.7,-16.7,-15.6,-16.0, -13.4, 67.0,-18.2 
 33.5,-16.7,-16.7,-15.5,-16.0, -13.5, 67.0,-18.3 
 34.6,-16.6,-16.6,-15.6,-16.1, -13.5, 67.0,-18.3 
 35.7,-16.7,-16.7,-15.5,-16.0, -13.5,  0.0,-18.3 
 36.8,-16.6,-16.6,-15.6,-16.1, -13.5, 67.0,-18.3 
 37.9,-16.8,-16.8,-15.6,-16.1, -13.5, 67.0,-18.3 
 39.0,-16.7,-16.7,-15.5,-16.0, -13.5,  0.0,-18.3 
 40.2,-16.6,-16.6,-15.6,-16.1, -13.5, 67.0,-18.3 
 41.3,-16.6,-16.7,-15.5,-16.0, -13.5, 67.0,-18.3 
 42.4,-16.6,-16.7,-15.5,-16.0, -13.5, 67.0,-18.3 
 43.5,-16.6,-16.7,-15.5,-16.0, -13.5, 67.0,-18.3 
 44.6,-16.6,-16.6,-15.4,-16.1, -13.5, 67.0,-18.3 
 45.7,-16.6,-16.7,-15.5,-16.0, -13.5, 67.0,-18.3 
 46.8,-16.6,-16.7,-15.5,-16.0, -13.5, 67.0,-18.3 
 47.9,-16.6,-16.7,-15.5,-16.0, -13.5,  0.0,-18.3 
 49.1,-16.6,-16.7,-15.5,-16.0, -13.5, 67.0,-18.3 
 50.2,-16.6,-16.6,-15.4,-16.0, -13.4, 67.0,-18.2 
 51.3,-16.6,-16.7,-15.5,-16.0, -13.5, 66.0,-18.4 
 52.4,-16.5,-16.7,-15.5,-16.0, -13.4, 66.0,-18.4 
 53.5,-16.6,-16.6,-15.4,-16.1, -13.5, 66.0,-18.5 
 54.6,-16.7,-16.7,-15.5,-16.0, -13.5, 66.0,-18.4 
 55.7,-16.6,-16.7,-15.5,-16.0, -13.5, 66.0,-18.4 
 56.8,-16.5,-16.7,-15.5,-16.0, -13.4, 66.0,-18.4 
 57.9,-16.6,-16.6,-15.4,-16.0, -13.5,  0.0,-18.4 
 59.0,-16.6,-16.7,-15.5,-16.0, -13.5, 66.0,-18.4 
 60.2,-16.6,-16.6,-15.4,-16.0, -13.4, 66.0,-18.4 
 61.3,-16.6,-16.6,-15.5,-15.9, -13.5, 66.0,-18.4 
 62.4,-16.5,-16.5,-15.5,-16.0, -13.4, 66.0,-18.4 
 63.5,-16.5,-16.5,-15.5,-15.8, -13.4,  0.0,-18.4 
 64.6,-16.6,-16.6,-15.4,-16.0, -13.4, 66.0,-18.4 
 65.7,-16.6,-16.6,-15.5,-15.9, -13.3, 66.0,-18.3 
 66.8,-16.5,-16.5,-15.4,-15.8, -13.3, 66.0,-18.2 
 67.9,-16.6,-16.6,-15.5,-15.9, -13.3,  0.0,-18.2 
 69.1,-16.5,-16.5,-15.5,-15.8, -13.3, 66.0,-18.3 
 70.2,-16.6,-16.6,-15.5,-15.9, -13.3,  0.0,-18.3 
 71.3,-16.6,-16.6,-15.5,-15.9, -13.3, 66.0,-18.3 
 72.4,-16.5,-16.5,-15.5,-16.0, -13.3, 66.0,-18.3 
 73.5,-16.6,-16.6,-15.5,-15.9, -13.3, 66.0,-18.3 
 74.6,-16.6,-16.6,-15.5,-15.9, -13.3, 66.0,-18.3 
