 40.6, 15.1, 15.7, 22.5 
 41.1, 15.1, 15.7, 22.5 
 41.6, 15.1, 15.7, 22.5 
 42.1, 15.1, 15.6, 22.5 
 42.6, 15.0, 15.7, 22.5 
 43.1, 15.0, 15.7, 22.4 
 43.6, 15.0, 15.6, 22.5 
 44.1, 15.0, 15.6, 22.5 
 44.7, 15.0, 15.6, 22.5 
 45.2, 15.0, 15.6, 22.5 
 45.7, 15.0, 15.7, 22.5 
 46.2, 15.0, 15.6, 22.5 
 46.7, 15.0, 15.7, 22.5 
 47.2, 14.9, 15.7, 22.5 
 47.7, 15.0, 15.7, 22.6 
 48.2, 14.9, 15.6, 22.5 
 48.7, 15.0, 15.8, 22.5 
 49.2, 15.0, 15.8, 22.6 
 49.7, 14.9, 15.7, 22.6 
 50.2, 15.0, 15.7, 22.6 
 50.7, 15.0, 15.7, 22.5 
 51.2, 15.0, 15.8, 22.5 
 51.8, 15.0, 15.8, 22.5 
 52.3, 15.1, 15.9, 22.6 
 52.8, 15.0, 15.8, 22.6 
 53.3, 15.2, 15.9, 22.6 
 53.8, 15.3, 15.9, 22.5 
 54.3, 15.2, 15.9, 22.6 
 54.8, 15.3, 16.0, 22.6 
 55.3, 15.2, 15.9, 22.5 
 55.8, 15.2, 15.9, 22.6 
 56.3, 15.3, 15.9, 22.6 
 56.8, 15.2, 15.9, 22.6 
 57.3, 15.2, 15.8, 22.6 
 57.8, 15.2, 15.8, 22.6 
 58.3, 15.2, 15.9, 22.6 
 58.9, 15.2, 15.8, 22.7 
 59.4, 15.1, 15.8, 22.7 
 59.9, 15.1, 15.8, 22.6 
 60.4, 15.0, 15.7, 22.6 
 60.9, 15.0, 15.7, 22.6 
 61.4, 15.0, 15.7, 22.7 
 61.9, 14.9, 15.6, 22.6 
 62.4, 14.9, 15.6, 22.6 
 62.9, 14.9, 15.7, 22.7 
 63.4, 14.9, 15.6, 22.6 
 63.9, 14.9, 15.6, 22.6 
 64.4, 14.9, 15.5, 22.6 
 64.9, 14.9, 15.5, 22.6 
 65.4, 14.9, 15.6, 22.7 
 65.9, 14.8, 15.5, 22.6 
 66.5, 14.9, 15.6, 22.6 
 67.0, 14.8, 15.5, 22.6 
 67.5, 14.9, 15.6, 22.6 
 68.0, 14.9, 15.6, 22.6 
 68.5, 14.9, 15.5, 22.6 
 69.0, 14.9, 15.5, 22.5 
 69.5, 14.8, 15.6, 22.6 
 70.0, 15.0, 15.6, 22.6 
 70.5, 14.8, 15.6, 22.6 
 71.0, 14.8, 15.5, 22.6 
 71.5, 14.9, 15.5, 22.6 
 72.0, 14.9, 15.6, 22.6 
 72.5, 14.7, 15.4, 22.6 
 73.1, 14.8, 15.5, 22.6 
 73.6, 14.8, 15.5, 22.6 
 74.1, 14.8, 15.4, 22.6 
 74.6, 14.7, 15.6, 22.6 
 75.1, 14.7, 15.4, 22.6 
 75.6, 14.7, 15.6, 22.6 
 76.1, 14.8, 15.6, 22.6 
 76.6, 14.8, 15.6, 22.6 
 77.1, 14.8, 15.6, 22.6 
 77.6, 14.8, 15.6, 22.6 
 78.1, 14.8, 15.7, 22.6 
 78.6, 14.7, 15.5, 22.6 
 79.1, 14.9, 15.7, 22.7 
 79.6, 14.8, 15.5, 22.6 
 80.1, 14.8, 15.5, 22.6 
 80.7, 14.7, 15.5, 22.7 
 81.2, 14.8, 15.5, 22.6 
 81.7, 14.7, 15.5, 22.6 
 82.2, 14.7, 15.4, 22.6 
 82.7, 14.8, 15.5, 22.6 
 83.2, 14.8, 15.5, 22.6 
 83.7, 14.8, 15.5, 22.6 
 84.2, 14.9, 15.6, 22.8 
 84.7, 14.8, 15.4, 22.6 
 85.2, 14.8, 15.6, 22.6 
 85.7, 14.8, 15.7, 22.6 
 86.2, 14.7, 15.6, 22.6 
 86.7, 14.8, 15.6, 22.6 
 87.2, 14.7, 15.6, 22.6 
 87.8, 14.8, 15.6, 22.6 
 88.3, 14.8, 15.6, 22.6 
 88.8, 14.9, 15.6, 22.6 
 89.3, 15.0, 15.8, 22.6 
 89.8, 14.9, 15.7, 22.6 
 90.3, 15.0, 15.7, 22.6 
 90.8, 15.0, 15.7, 22.6 
 91.3, 15.0, 15.8, 22.6 
 91.8, 15.1, 15.8, 22.6 
 92.3, 15.1, 15.8, 22.6 
 92.8, 15.0, 15.8, 22.6 
 93.3, 15.1, 15.8, 22.6 
 93.8, 15.1, 15.8, 22.6 
 94.3, 15.2, 15.9, 22.7 
 94.8, 15.2, 15.8, 22.6 
 95.3, 15.2, 15.8, 22.6 
 95.9, 15.4, 15.8, 22.6 
 96.4, 15.3, 15.8, 22.6 
 96.9, 15.4, 15.8, 22.6 
 97.4, 15.3, 15.9, 22.6 
 97.9, 15.3, 15.8, 22.6 
 98.4, 15.3, 15.8, 22.6 
 98.9, 15.3, 15.8, 22.6 
 99.4, 15.2, 15.7, 22.6 
 99.9, 15.2, 15.7, 22.7 
100.4, 15.2, 15.6, 22.6 
100.9, 15.1, 15.6, 22.6 
101.4, 15.1, 15.7, 22.7 
102.0, 15.0, 15.6, 22.6 
102.5, 15.0, 15.6, 22.6 
103.0, 14.9, 15.6, 22.6 
103.5, 14.8, 15.5, 22.6 
104.0, 14.9, 15.6, 22.7 
104.5, 14.8, 15.5, 22.6 
105.0, 14.8, 15.5, 22.6 
105.5, 14.8, 15.5, 22.6 
106.0, 14.7, 15.4, 22.6 
106.5, 14.7, 15.5, 22.6 
107.0, 14.7, 15.5, 22.7 
107.5, 14.7, 15.5, 22.6 
108.0, 14.6, 15.4, 22.6 
108.5, 14.7, 15.4, 22.6 
109.1, 14.7, 15.5, 22.8 
109.6, 14.7, 15.4, 22.6 
110.1, 14.7, 15.4, 22.7 
110.6, 14.7, 15.4, 22.6 
111.1, 14.7, 15.4, 22.6 
111.6, 14.7, 15.4, 22.6 
112.1, 14.7, 15.4, 22.7 
112.6, 14.7, 15.4, 22.6 
113.1, 14.6, 15.4, 22.7 
113.6, 14.6, 15.4, 22.6 
114.1, 14.6, 15.4, 22.6 
114.6, 14.7, 15.5, 22.6 
115.1, 14.8, 15.5, 22.6 
115.6, 14.8, 15.5, 22.7 
116.2, 14.8, 15.6, 22.7 
116.7, 14.7, 15.5, 22.6 
117.2, 14.7, 15.6, 22.7 
117.7, 14.7, 15.6, 22.7 
118.2, 14.8, 15.6, 22.7 
118.7, 14.9, 15.6, 22.8 
119.2, 14.7, 15.6, 22.7 
119.7, 14.7, 15.5, 22.8 
120.2, 14.7, 15.6, 22.7 
120.7, 14.7, 15.6, 22.6 
121.2, 14.7, 15.6, 22.7 
121.7, 14.7, 15.5, 22.7 
122.2, 14.9, 15.6, 22.8 
122.7, 14.7, 15.4, 22.6 
123.3, 14.7, 15.4, 22.6 
123.8, 14.7, 15.4, 22.6 
124.3, 14.7, 15.4, 22.8 
124.8, 14.8, 15.4, 22.6 
125.3, 14.7, 15.3, 22.7 
125.8, 14.7, 15.2, 22.7 
126.3, 14.7, 15.2, 22.6 
126.8, 14.7, 15.2, 22.6 
127.3, 14.7, 15.2, 22.7 
127.8, 14.7, 15.2, 22.7 
128.3, 14.7, 15.2, 22.7 
128.8, 14.8, 15.2, 22.8 
129.3, 14.7, 15.2, 22.7 
129.8, 14.7, 15.2, 22.7 
130.3, 14.7, 15.2, 22.7 
130.9, 14.7, 15.2, 22.7 
131.4, 14.7, 15.2, 22.7 
131.9, 14.7, 15.2, 22.8 
132.4, 14.7, 15.3, 22.6 
132.9, 14.7, 15.2, 22.6 
133.4, 14.7, 15.4, 22.8 
133.9, 14.7, 15.4, 22.8 
134.4, 14.6, 15.2, 22.7 
134.9, 14.7, 15.3, 22.7 
135.4, 14.7, 15.4, 22.8 
135.9, 14.6, 15.2, 22.7 
136.4, 14.6, 15.4, 22.8 
136.9, 14.5, 15.2, 22.7 
137.5, 14.7, 15.4, 22.8 
138.0, 14.5, 15.3, 22.7 
138.5, 14.5, 15.3, 22.6 
139.0, 14.5, 15.3, 22.6 
139.5, 14.5, 15.3, 22.7 
140.0, 14.5, 15.4, 22.8 
140.5, 14.4, 15.3, 22.7 
141.0, 14.5, 15.4, 22.7 
141.5, 14.5, 15.4, 22.7 
142.0, 14.5, 15.4, 22.8 
142.5, 14.5, 15.4, 22.6 
143.0, 14.5, 15.4, 22.8 
143.5, 14.5, 15.3, 22.7 
144.1, 14.5, 15.4, 22.8 
144.6, 14.5, 15.2, 22.7 
145.1, 14.4, 15.2, 22.7 
145.6, 14.4, 15.2, 22.7 
146.1, 14.4, 15.2, 22.7 
146.6, 14.5, 15.2, 22.7 
147.1, 14.5, 15.2, 22.7 
147.6, 14.5, 15.2, 22.7 
148.1, 14.5, 15.2, 22.8 
148.6, 14.5, 15.1, 22.8 
149.1, 14.5, 15.1, 22.7 
149.6, 14.5, 15.0, 22.7 
150.1, 14.5, 15.1, 22.6 
150.6, 14.3, 15.0, 22.6 
151.2, 14.5, 15.0, 22.6 
151.7, 14.5, 15.1, 22.7 
152.2, 14.5, 15.0, 22.6 
152.7, 14.4, 15.0, 22.6 
153.2, 14.6, 15.0, 22.7 
153.7, 14.5, 15.0, 22.7 
154.2, 14.5, 15.0, 22.6 
154.7, 14.5, 15.0, 22.7 
155.2, 14.5, 14.9, 22.6 
155.7, 14.5, 15.0, 22.6 
156.2, 14.5, 15.0, 22.6 
156.7, 14.5, 14.9, 22.6 
157.2, 14.5, 14.9, 22.7 
157.8, 14.5, 15.0, 22.7 
158.3, 14.5, 14.9, 22.6 
158.8, 14.5, 14.9, 22.7 
159.3, 14.5, 14.9, 22.6 
159.8, 14.4, 14.8, 22.6 
160.3, 14.5, 14.9, 22.7 
160.8, 14.5, 14.7, 22.6 
161.3, 14.5, 14.9, 22.7 
161.8, 14.5, 15.0, 22.6 
162.3, 14.4, 14.9, 22.6 
162.8, 14.5, 14.9, 22.6 
163.3, 14.5, 14.9, 22.6 
163.8, 14.4, 14.9, 22.6 
164.3, 14.5, 15.0, 22.6 
164.8, 14.4, 14.9, 22.6 
165.4, 14.5, 14.9, 22.6 
165.9, 14.5, 14.9, 22.6 
166.4, 14.5, 14.9, 22.6 
166.9, 14.5, 14.9, 22.6 
167.4, 14.4, 14.8, 22.6 
167.9, 14.5, 14.9, 22.7 
168.4, 14.5, 14.9, 22.6 
168.9, 14.5, 15.0, 22.7 
169.4, 14.4, 14.9, 22.6 
169.9, 14.3, 14.8, 22.6 
170.4, 14.4, 14.9, 22.6 
170.9, 14.5, 14.9, 22.7 
171.4, 14.3, 14.8, 22.6 
171.9, 14.4, 14.8, 22.6 
172.4, 14.5, 14.9, 22.7 
173.0, 14.4, 14.9, 22.7 
173.5, 14.3, 14.9, 22.7 
174.0, 14.3, 14.9, 22.6 
174.5, 14.3, 14.9, 22.7 
175.0, 14.4, 15.0, 22.6 
175.5, 14.3, 14.9, 22.6 
176.0, 14.4, 15.0, 22.7 
176.5, 14.4, 15.0, 22.7 
177.0, 14.4, 15.0, 22.7 
177.5, 14.4, 14.9, 22.7 
178.0, 14.3, 14.9, 22.7 
178.5, 14.3, 14.9, 22.6 
179.0, 14.3, 14.9, 22.6 
179.6, 14.3, 14.8, 22.6 
180.1, 14.3, 14.9, 22.6 
180.6, 14.2, 14.9, 22.7 
181.1, 14.3, 14.8, 22.6 
181.6, 14.3, 14.8, 22.6 
182.1, 14.3, 14.9, 22.7 
182.6, 14.3, 14.9, 22.6 
183.1, 14.3, 14.8, 22.6 
183.6, 14.3, 14.9, 22.7 
184.1, 14.3, 14.9, 22.6 
184.6, 14.3, 14.9, 22.7 
185.1, 14.3, 15.0, 22.6 
185.6, 14.3, 15.0, 22.6 
186.1, 14.2, 15.0, 22.6 
186.6, 14.3, 15.0, 22.6 
187.2, 14.3, 15.0, 22.6 
187.7, 14.2, 15.0, 22.6 
188.2, 14.2, 15.0, 22.7 
188.7, 14.3, 15.0, 22.6 
189.2, 14.2, 15.0, 22.6 
189.7, 14.2, 15.1, 22.6 
190.2, 14.2, 15.2, 22.6 
190.7, 14.2, 15.1, 22.6 
191.2, 14.3, 15.2, 22.7 
191.7, 14.3, 15.1, 22.6 
192.2, 14.3, 15.1, 22.6 
192.7, 14.3, 15.1, 22.6 
193.3, 14.3, 15.1, 22.6 
193.8, 14.2, 15.0, 22.6 
194.3, 14.3, 15.0, 22.6 
194.8, 14.3, 15.0, 22.6 
195.3, 14.3, 15.0, 22.6 
195.8, 14.2, 15.0, 22.6 
196.3, 14.2, 15.0, 22.6 
196.8, 14.3, 15.0, 22.6 
197.3, 14.3, 15.0, 22.6 
197.8, 14.2, 15.1, 22.6 
198.3, 14.3, 15.1, 22.6 
198.8, 14.3, 15.1, 22.6 
199.3, 14.2, 15.0, 22.5 
199.8, 14.2, 15.1, 22.6 
200.4, 14.3, 15.1, 22.6 
200.9, 14.2, 15.1, 22.6 
201.4, 14.2, 15.1, 22.7 
201.9, 14.2, 15.0, 22.6 
202.4, 14.2, 15.0, 22.6 
202.9, 14.2, 15.1, 22.6 
203.4, 14.2, 15.0, 22.6 
203.9, 14.2, 15.1, 22.6 
204.4, 14.1, 15.0, 22.6 
204.9, 14.2, 15.0, 22.6 
205.4, 14.1, 15.0, 22.6 
205.9, 14.2, 15.1, 22.6 
206.4, 14.2, 15.1, 22.6 
206.9, 14.1, 15.0, 22.6 
207.4, 14.1, 15.0, 22.6 
208.0, 14.1, 15.0, 22.6 
208.5, 14.2, 15.0, 22.7 
209.0, 14.1, 14.9, 22.6 
209.5, 14.1, 14.9, 22.6 
210.0, 14.1, 14.9, 22.6 
210.5, 14.2, 14.9, 22.6 
211.0, 14.1, 14.9, 22.6 
211.5, 14.1, 14.8, 22.6 
212.0, 14.1, 14.8, 22.6 
212.5, 14.1, 14.7, 22.6 
213.0, 14.2, 14.7, 22.6 
213.5, 14.1, 14.7, 22.6 
214.0, 14.1, 14.7, 22.6 
214.5, 14.2, 14.7, 22.6 
215.1, 14.0, 14.6, 22.6 
215.6, 14.1, 14.6, 22.6 
216.1, 14.1, 14.6, 22.6 
216.6, 14.1, 14.7, 22.6 
217.1, 14.1, 14.7, 22.6 
217.6, 14.0, 14.6, 22.6 
218.1, 14.1, 14.7, 22.6 
218.6, 14.0, 14.6, 22.6 
219.1, 14.1, 14.6, 22.6 
219.6, 14.1, 14.6, 22.6 
220.1, 14.1, 14.5, 22.6 
220.6, 14.1, 14.6, 22.6 
221.1, 14.1, 14.6, 22.6 
221.6, 14.1, 14.7, 22.7 
222.2, 14.1, 14.7, 22.6 
222.7, 14.1, 14.7, 22.7 
223.2, 14.1, 14.7, 22.6 
223.7, 14.1, 14.8, 22.6 
224.2, 14.1, 14.7, 22.6 
224.7, 14.1, 14.7, 22.6 
225.2, 14.1, 14.7, 22.6 
225.7, 14.1, 14.8, 22.7 
226.2, 14.1, 14.9, 22.6 
226.7, 14.0, 14.8, 22.6 
227.2, 14.1, 14.8, 22.6 
227.7, 14.1, 14.8, 22.6 
228.2, 14.1, 14.8, 22.6 
228.8, 14.1, 14.8, 22.6 
229.3, 14.1, 14.8, 22.6 
229.8, 14.1, 14.7, 22.6 
230.3, 14.0, 14.8, 22.5 
230.8, 14.2, 14.8, 22.6 
231.3, 14.1, 14.8, 22.6 
231.8, 14.2, 14.9, 22.6 
232.3, 14.1, 14.7, 22.6 
232.8, 14.1, 14.8, 22.6 
233.3, 14.1, 14.8, 22.6 
233.8, 14.1, 14.7, 22.6 
234.3, 14.2, 14.8, 22.6 
234.8, 14.1, 14.8, 22.6 
235.3, 14.1, 14.8, 22.6 
235.9, 14.0, 14.9, 22.6 
236.4, 14.1, 14.7, 22.6 
236.9, 14.1, 14.7, 22.6 
237.4, 14.0, 14.8, 22.6 
237.9, 14.1, 14.7, 22.6 
238.4, 13.9, 14.7, 22.6 
238.9, 14.0, 14.7, 22.6 
239.4, 14.0, 14.8, 22.7 
239.9, 14.0, 14.7, 22.6 
240.4, 14.0, 14.7, 22.6 
240.9, 14.0, 14.7, 22.6 
241.4, 13.8, 14.7, 22.6 
241.9, 13.8, 14.7, 22.6 
242.5, 13.8, 14.7, 22.6 
243.0, 13.8, 14.7, 22.6 
243.5, 13.8, 14.7, 22.6 
244.0, 13.8, 14.7, 22.7 
244.5, 13.8, 14.6, 22.6 
245.0, 13.8, 14.7, 22.6 
245.5, 13.9, 14.7, 22.7 
246.0, 13.8, 14.7, 22.6 
246.5, 13.9, 14.7, 22.7 
247.0, 13.8, 14.7, 22.6 
247.5, 13.8, 14.7, 22.6 
248.0, 13.9, 14.8, 22.7 
248.5, 13.9, 14.7, 22.6 
249.0, 13.9, 14.9, 22.6 
249.6, 13.9, 14.7, 22.6 
250.1, 13.9, 14.8, 22.6 
250.6, 14.0, 14.9, 22.6 
251.1, 13.8, 14.9, 22.7 
251.6, 13.8, 14.9, 22.7 
252.1, 13.9, 14.9, 22.6 
252.6, 13.9, 15.0, 22.6 
253.1, 14.0, 15.0, 22.8 
253.6, 13.9, 15.0, 22.7 
254.1, 14.0, 15.0, 22.7 
254.6, 14.0, 15.0, 22.6 
255.1, 14.0, 15.0, 22.7 
255.6, 13.9, 15.0, 22.7 
256.1, 14.0, 15.0, 22.7 
256.6, 14.1, 15.0, 22.8 
257.2, 13.9, 14.9, 22.7 
257.7, 14.0, 14.8, 22.8 
258.2, 14.1, 14.9, 22.8 
258.7, 14.0, 14.7, 22.7 
259.2, 14.0, 14.7, 22.7 
259.7, 13.9, 14.6, 22.6 
260.2, 14.1, 14.8, 22.8 
260.7, 14.0, 14.7, 22.8 
261.2, 14.0, 14.7, 22.8 
261.7, 14.0, 14.7, 22.8 
262.2, 14.0, 14.7, 22.7 
262.7, 13.9, 14.7, 22.8 
263.2, 14.0, 14.7, 22.8 
263.7, 14.0, 14.9, 22.8 
264.3, 13.9, 14.8, 22.8 
264.8, 13.9, 14.7, 22.8 
265.3, 13.9, 14.6, 22.6 
265.8, 13.9, 14.7, 22.7 
266.3, 14.0, 14.7, 22.8 
266.8, 13.9, 14.9, 22.8 
267.3, 13.9, 14.8, 22.8 
267.8, 13.9, 14.9, 22.6 
268.3, 13.9, 14.8, 22.8 
268.8, 13.9, 14.9, 22.8 
269.3, 14.0, 14.9, 22.8 
269.8, 13.8, 14.8, 22.7 
270.3, 13.9, 14.9, 22.7 
270.9, 14.0, 14.8, 22.7 
271.4, 13.9, 14.8, 22.7 
271.9, 13.9, 14.8, 22.7 
272.4, 14.0, 14.8, 22.8 
272.9, 13.8, 14.8, 22.7 
273.4, 13.9, 14.8, 22.7 
273.9, 13.8, 14.7, 22.7 
274.4, 13.8, 14.7, 22.6 
274.9, 13.9, 14.7, 22.6 
275.4, 13.9, 14.7, 22.7 
275.9, 14.0, 14.7, 22.8 
276.4, 13.9, 14.7, 22.6 
276.9, 14.0, 14.7, 22.7 
277.4, 14.0, 14.7, 22.7 
278.0, 13.9, 14.6, 22.6 
278.5, 13.8, 14.7, 22.6 
279.0, 13.9, 14.7, 22.6 
279.5, 13.8, 14.8, 22.6 
280.0, 14.0, 14.9, 22.6 
280.5, 13.8, 14.8, 22.6 
281.0, 13.9, 14.9, 22.7 
281.5, 13.8, 14.8, 22.6 
282.0, 13.8, 14.8, 22.6 
282.5, 13.9, 14.8, 22.6 
283.0, 13.9, 14.9, 22.7 
283.5, 13.9, 14.7, 22.6 
284.0, 13.9, 14.8, 22.6 
284.6, 13.9, 14.8, 22.6 
285.1, 13.8, 14.8, 22.6 
285.6, 13.9, 14.8, 22.6 
286.1, 14.1, 14.9, 22.7 
286.6, 14.0, 14.9, 22.6 
287.1, 14.1, 14.9, 22.7 
287.6, 14.1, 14.9, 22.6 
288.1, 14.0, 15.0, 22.6 
288.6, 14.0, 15.0, 22.6 
289.1, 13.9, 14.9, 22.6 
289.6, 13.9, 15.0, 22.6 
290.1, 14.0, 14.9, 22.6 
290.6, 14.0, 15.0, 22.6 
291.1, 14.0, 15.0, 22.6 
291.6, 14.0, 15.0, 22.6 
292.2, 14.1, 15.0, 22.6 
292.7, 14.1, 15.0, 22.6 
293.2, 14.2, 15.0, 22.6 
293.7, 14.3, 15.0, 22.6 
294.2, 14.3, 15.0, 22.7 
294.7, 14.4, 15.1, 22.6 
295.2, 14.4, 15.0, 22.6 
295.7, 14.5, 15.0, 22.6 
296.2, 14.5, 15.1, 22.6 
296.7, 14.5, 15.0, 22.6 
297.2, 14.6, 15.1, 22.8 
297.7, 14.5, 15.1, 22.7 
298.2, 14.5, 15.1, 22.6 
298.7, 14.4, 15.2, 22.7 
299.2, 14.4, 15.1, 22.7 
299.8, 14.4, 15.2, 22.7 
300.3, 14.3, 15.0, 22.7 
300.8, 14.3, 15.1, 22.6 
301.3, 14.4, 15.1, 22.8 
301.8, 14.3, 15.0, 22.7 
302.3, 14.3, 15.0, 22.7 
302.8, 14.3, 14.9, 22.6 
303.3, 14.2, 14.9, 22.7 
303.8, 14.3, 14.9, 22.6 
304.3, 14.2, 14.9, 22.7 
304.8, 14.2, 14.8, 22.6 
305.3, 14.2, 14.9, 22.6 
305.8, 14.2, 14.9, 22.7 
306.3, 14.1, 14.9, 22.7 
306.9, 14.1, 14.9, 22.6 
307.4, 14.1, 14.8, 22.6 
307.9, 14.1, 14.9, 22.6 
308.4, 14.0, 14.9, 22.7 
308.9, 14.0, 14.7, 22.6 
309.4, 14.0, 14.7, 22.6 
309.9, 14.0, 14.9, 22.7 
310.4, 14.0, 14.9, 22.7 
310.9, 13.9, 14.9, 22.6 
311.4, 14.0, 14.9, 22.6 
311.9, 14.0, 14.8, 22.7 
312.4, 13.9, 14.8, 22.6 
312.9, 13.8, 14.8, 22.7 
313.4, 13.8, 14.7, 22.7 
314.0, 13.8, 14.8, 22.7 
314.5, 13.8, 14.9, 22.7 
315.0, 13.8, 14.8, 22.8 
315.5, 13.8, 14.9, 22.6 
316.0, 13.9, 14.9, 22.8 
316.5, 14.0, 15.0, 22.8 
317.0, 13.9, 14.9, 22.7 
317.5, 14.1, 15.0, 22.8 
318.0, 14.2, 15.0, 22.8 
318.5, 14.2, 15.0, 22.8 
319.0, 14.1, 15.0, 22.8 
319.5, 14.1, 15.0, 22.7 
320.0, 14.1, 15.0, 22.7 
320.6, 14.1, 15.0, 22.7 
321.1, 14.1, 15.0, 22.7 
321.6, 14.1, 15.0, 22.7 
322.1, 14.2, 15.1, 22.8 
322.6, 14.1, 15.0, 22.6 
323.1, 14.1, 15.0, 22.7 
323.6, 14.1, 15.0, 22.8 
324.1, 14.0, 14.9, 22.6 
324.6, 14.0, 14.9, 22.7 
325.1, 13.9, 14.8, 22.6 
325.6, 14.0, 14.7, 22.7 
326.1, 14.0, 14.7, 22.7 
326.6, 14.0, 14.7, 22.7 
327.1, 13.9, 14.6, 22.6 
327.7, 13.9, 14.6, 22.7 
328.2, 13.9, 14.6, 22.6 
328.7, 13.8, 14.5, 22.6 
329.2, 14.0, 14.5, 22.6 
329.7, 14.0, 14.5, 22.6 
330.2, 13.8, 14.5, 22.6 
330.7, 14.0, 14.5, 22.7 
331.2, 14.0, 14.6, 22.7 
331.7, 13.9, 14.5, 22.7 
332.2, 13.9, 14.5, 22.6 
332.7, 13.9, 14.6, 22.7 
333.2, 13.8, 14.5, 22.7 
333.7, 13.9, 14.5, 22.6 
334.2, 14.0, 14.7, 22.7 
334.7, 14.1, 14.7, 22.6 
335.3, 14.1, 14.7, 22.6 
335.8, 14.1, 14.8, 22.6 
336.3, 14.1, 14.8, 22.6 
336.8, 14.0, 14.8, 22.6 
337.3, 14.0, 14.7, 22.6 
337.8, 14.0, 14.8, 22.6 
338.3, 14.1, 14.9, 22.6 
338.8, 14.0, 14.9, 22.6 
339.3, 13.9, 14.8, 22.6 
339.8, 13.8, 14.8, 22.6 
340.3, 13.9, 14.8, 22.6 
340.8, 13.8, 14.7, 22.6 
341.3, 13.8, 14.7, 22.6 
341.8, 13.8, 14.7, 22.6 
342.4, 13.8, 14.7, 22.6 
342.9, 13.8, 14.6, 22.6 
343.4, 13.9, 14.6, 22.6 
343.9, 13.8, 14.7, 22.7 
344.4, 13.9, 14.7, 22.6 
344.9, 13.8, 14.7, 22.6 
345.4, 13.8, 14.7, 22.6 
345.9, 13.8, 14.7, 22.6 
346.4, 13.9, 14.8, 22.6 
346.9, 13.8, 14.8, 22.7 
347.4, 13.8, 14.7, 22.6 
347.9, 13.8, 14.7, 22.6 
348.4, 13.7, 14.7, 22.6 
348.9, 13.7, 14.8, 22.7 
349.5, 13.7, 14.7, 22.7 
